编号,正面情绪,文本
3552,0.4737150425347657,//@郫县发布: #神舟十一号飞天#太空翱翔30天，预祝发射成功，等你们平安归来！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]神舟十一号点火时间确定，新浪新闻正实时播报：O神舟十一号发射成功，19日将与天宫二号进行对接
3553,0.4737150425347657,等你们平安归来！//@郫县发布: #神舟十一号飞天#太空翱翔30天，预祝发射成功，等你们平安归来！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]神舟十一号点火时间确定，新浪新闻正实时播报：O神舟十一号发射成功，19日将与天宫二号进行对接
3554,0.5,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]神舟十一号点火时间确定，新浪新闻正实时播报：O神舟十一号发射成功，19日将与天宫二号进行对接
3555,0.4737150425347657,//@郫县发布: #神舟十一号飞天#太空翱翔30天，预祝发射成功，等你们平安归来！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]神舟十一号点火时间确定，新浪新闻正实时播报：O神舟十一号发射成功，19日将与天宫二号进行对接
3556,0.4737150425347657,预祝发射成功！//@郫县发布: #神舟十一号飞天#太空翱翔30天，预祝发射成功，等你们平安归来！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]神舟十一号点火时间确定，新浪新闻正实时播报：O神舟十一号发射成功，19日将与天宫二号进行对接
3557,0.5,好文
3558,0.5,有什么特色？
3559,0.5,👏
3560,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3561,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3562,0.5,转发微博
3563,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3564,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3565,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3566,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3567,0.5,[鼓掌]德源镇被国家点名，入选首批中国特色小镇
3568,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3569,0.5,重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3570,0.5,#这里是郫县#【重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！】
3571,0.4737150425347657,@郫县发布 重磅！德源镇被国家点名，入选首批中国特色小镇，全川仅7个！
3572,0.5,【重磅：德源镇入选首批中国特色小镇[话筒]】
3573,0.5,好文
3574,0.5,转发微博
3575,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3576,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3577,0.5,转发微博
3578,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3579,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3580,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3581,0.5,助飞菁蓉梦想
3582,0.5,助飞菁蓉梦想
3583,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3584,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3585,0.4737150425347657,#2016双创周#【2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想】
3586,0.44757496667959995,@郫县发布 2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3587,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想[给力]
3588,0.4737150425347657,2016中国（四川）创投资本对接会郫县举行 助飞菁蓉梦想
3589,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3590,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3591,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3592,0.5,转发微博
3593,0.5,转发微博
3594,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3595,0.5,#美丽四川#发现国家中心城市之美，四川最美街景照正在征集噢。
3596,0.5,四川最美街景照有奖征集开始啦
3597,0.5,“带你去看VR最美街景”的第四届“四川最美街景”有奖征集活动将正式启动啦！
3598,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3599,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3600,0.4737150425347657,@郫县发布 发现国家中心城市之美～四川最美街景照有奖征集开始啦
3601,0.5,【第四届“四川最美街景”有奖征集活动有奖征稿中[话筒]】
3602,0.5,发现国家中心城市之美～四川最美街景照有奖征集开始啦
3603,0.5,她说
3604,0.5,能把贫困线发出来么？
3605,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3606,0.5,转发微博
3607,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3608,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3609,0.5,:中国贫困人口数为何大起大落，值得思考
3610,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3611,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3612,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图
3613,0.5,中国贫困人口数为何大起大落（附30年变迁图）
3614,0.5,中国贫困人口数为何大起大落（附30年变迁图）
3615,0.5,中国贫困人口数为何大起大落
3616,0.5,中国贫困人口数为何大起大落
3617,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3618,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3619,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3620,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图
3621,0.4737150425347657,@郫县发布 图解:中国贫困人口数为何大起大落（附30年变迁图
3622,0.5,#脱贫攻坚看中国#【图解中国贫困人口30年变迁】
3623,0.5,图解:中国贫困人口数为何大起大落（附30年变迁图）
3624,0.4737150425347657,//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3625,0.4737150425347657,//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3626,0.5,好活动！快快来参与吧！
3627,0.4737150425347657,[鼓掌][鼓掌][鼓掌]//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3628,0.4737150425347657,//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3629,0.4737150425347657,//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3630,0.4737150425347657,#金秋手机摄影展#//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3631,0.4737150425347657,//@郫县发布: #金秋手机摄影展#[去旅行]好活动！快快来参与吧！
3632,0.5,回复@功夫数据:谢谢您的信息！那一块想去了几年，现在轨交12线开通，去也方便了些。可事情就是这样——好事多磨啊。衡山路小红楼、淮海路聂耳广场、旧居，东湖路富民路田汉广场都走了，独缺荆州路国歌广场没走到。
3633,0.4737150425347657,回复@cchry123: 册那，和我家一样，靠马路的拆了2排，然后等了10几年，8月份签约了。拆迁到嘉定了。。。
3634,0.5,回复@功夫数据:😓😓😓😓😓，高中时拆了两排，剩下四排立到现在，夏天热死，冬天没太阳冷死
3635,0.44757496667959995,回复@cchry123: 另外，如果你们那片开始有谣言的话，而且越传越厉害的话， 那就恭喜啦。那是在放风了。
3636,0.5,回复@功夫数据:多谢多谢
3637,0.5,回复@cchry123:参考虹口十三五规划，两块地方。上海虹口区南部地区指东至大连路、秦皇岛路，北至海宁路、周家嘴路，西至河南北路，南至苏州河、黄浦江，土地面积约4平方公里。再加上提篮桥监狱。具体的需要问居委。
3638,0.5,回复@功夫数据:大名路北面武昌路闵行路那块
3639,0.44757496667959995,回复@cchry123: 921终点站那里 ？
3640,0.5,回复@功夫数据:大名路那一块有消息不？
3641,0.3962900722328805,其实大家有兴趣到虹口北外滩转一转， 仔细数数周围学校有没有， 医院有没有，就知道虹口的问题在哪了。如果还是不清楚的话， 可以重温下茅盾的小说 子夜。
3642,0.5,59号反面典型很好的，我们这边5个搅黄党，预签约就叛变3个。。。[哈哈]
3643,0.44757496667959995,回复@cchry123: 东长治路 新建路
3644,0.5,回复@chong5:建议你过几年再去，现在国歌广场周围不是盖房就是拆迁，不是很好。今年提篮桥监狱改造，方舟之路那边估计环境也很差。
3645,0.4737150425347657,回复@denisedou:呵呵，对的。 他们手段还是挺多的。我们101地块，签约第一天96%，一次过。16年虹口的几个地块基本都是一次过。
3646,0.44757496667959995,回复@SherSherXX :的确，从十几年前大连路拓宽开始，我们那的人气就慢慢不行了，到现在乐购都开不下去了。拆迁后的新楼盘，估计开盘要10-15万。 虹口以后是有钱人的天堂。虹口是在赌下一轮世界经济周期。
3647,0.5,回复@功夫数据:哈哈，反面教材一看就签字了是伐
3648,0.5,上海的滨江能绕一圈散步就好了[哈哈]
3649,0.5,正想到杨浦国歌广场、虹口提篮桥方舟之路去走走，可顺便把这一段也一起走了
3650,0.5,漂亮！
3651,0.5,@匕小沙
3652,0.5,@feiyinleung
3653,0.5,@苏菲Cheng的世界
3654,0.5,@忧郁的少猪
3655,0.5,停车配套做的很差，价位太高。没有免费停车位来吸引人群。
3656,0.5,回复@功夫数据:59号是哪条路的？
3657,0.5,指望周边一群没消费能力的老人去捧场吗？除了滨江沿岸，四川北路也是，虹口政府不知道怎么想的。现在郊区大型居住区附近随便一个商场都比虹口有人气
3658,0.5,[doge]前不久我就从北外滩走到南外滩。。[笑cry]就是北外滩还没全部开发好。有的出口没开放。。不过总体来说不错的啦。[doge]我是从建投书局走到国际客运中心，然后一直走，到外白渡桥。。[拜拜]找到出口就很好走了。建投书局的地方实在太妖，问了几次路才找到。。
3659,0.5,虹口加油
3660,0.5,还是多建点不收费的停车场地吧！马路上不能随便停，站区停不下。。。建这死要面子的场地仅是为了走路？
3661,0.5,虹口区应该少做点面子工程，有多少棚户旧屋啊，政府多关心老百姓吧
3662,0.5,回复@denisedou:我们101地块刚拆迁，去看房的第一站就是59号，接受下反面教育
3663,0.5,回复@功夫数据:苦了真心住房条件困难的居民和老人，钉子户们害人害己有啥意思。拒绝捆绑销售！
3664,0.44757496667959995,回复@denisedou: 59号，这两年应该要重启了， 5年期满了
3665,0.5,虹口发展建设一泡污
3666,0.5,暑假去了一次，一股异味～
3667,0.4737150425347657,拍拍对面59 街坊呀。虹口领导们敢吗？伐响了伐
3668,0.5,@荷包蛋的荷
3669,0.5,百姓健身路不让当官的走？
3670,0.5,转发微博
3671,0.5,发展真慢全上海数虹口
3672,0.5,大名路北面的老房子怎么办？
3673,0.5,1933老厂房周边的环境会提升么？
3674,0.5,么撒宁额地方[拜拜]继续搞[拜拜]
3675,0.5,@櫻木下的baby_Sho
3676,0.5,出门有你真好[色][色][色]
3677,0.5,达不到400次
3678,0.5,@喜儿_菊儿
3679,0.5,福利！本周四交通卡、旅游卡抽奖，2500名持卡人将中总计100万元奖品！
3680,0.5,然而我以前都是两张卡轮流充值使用
3681,0.5,内部人员福利
3682,0.5,[doge]一夜暴富的好机会！
3683,0.5,回复@你们真是吊:丢了的估计都中了
3684,0.5,噢，俺地铁免费，偶尔坐公交，就木资格吧[哈欠]
3685,0.5,[拜拜]我用完一张退一张，再用一张新的。。。
3686,0.4737150425347657,@归零归零一切归零 来拉
3687,0.5,回复@低速木木子文文:你卡都丢了几张了
3688,0.5,回复@做梦飛去南極星:没看懂[笑cry][笑cry]
3689,0.5,[推荐]居民同志注意了
3690,0.5,@钟哥yi
3691,0.5,@你们真是吊
3692,0.4737150425347657,@0木木人土土0 有机会
3693,0.4737150425347657,@泡飯____ 看看
3694,0.5,@溜达的懒猫52_254
3695,0.5,回复@Mi脆脆:大哥，卡号啊
3696,0.5,400次[挖鼻]
3697,0.5,回复@mzoohasu:怎么看
3698,0.5,回复@Mi脆脆:公交卡可以抽奖了。你可以看看你中了没
3699,0.5,回复@mzoohasu:不懂
3700,0.44757496667959995,@zikcy_ @Mi脆脆 [doge][doge][doge]看过来看过来
3701,0.5,回复@天空之城960703:……不会吧，你每天上下班就多少次了？
3702,0.5,@Momo_nannan
3703,0.5,400次。。手动再见！
3704,0.5,一年超过400次，平均一天一次以上，上班族更有可能。
3705,0.5,回复@二毛鸦怒做技术宅T-T:还有两张卡可能不会超400次
3706,0.5,希望能中🙏
3707,0.5,两张卡交替使用，肯定不满400次啊[笑cry]
3708,0.5,回复@做梦飛去南極星:[good][good][good]
3709,0.44757496667959995,@爱吃鱼干的粥喵 @豆酱哒仓鼠sho @Violet_jeje
3710,0.5,贼：大哥我们偷手机还是交通卡好啊？大哥：傻X一起偷啊。
3711,0.5,没关注过微信公众号[哆啦A梦汗][哆啦A梦汗][哆啦A梦汗]能来个名称吗，还是公众号就叫“交通卡”[笑cry][笑cry][笑cry]
3712,0.5,@天空之城960703
3713,0.5,通勤的机会来了！
3714,0.5,@Richard_512
3715,0.5,@小玥馒头
3716,0.5,[泪]交通卡前几天刚掉了。。。绝对超过400次了。。。
3717,0.5,@杜伯拉
3718,0.4737150425347657,@污妖王的熊宝宝 不谢[偷笑]
3719,0.5,很好
3720,0.5,久坐的人要补起来了
3721,0.5,秋属金，宜补肺
3722,0.44757496667959995,@上海发布 用事实揭露你们和@上海黄浦 是贪婪腐败的政府，也用事实揭示你们本来就是流氓无赖的政府，虽然你们也承认了这个事实，并也作出过政府的决定，但是不兑现、不履行只是更暴露出你们狂妄嚣张、言而无信的本性，尤其你们每天在这里用政府的名义为你们的贪赃枉法的行为承接骂名更说明你们的品格低
